"tweet","comportamental","fisiologico","psiquico","dhTweet","idUsuario","validadoEspec","idTweet","label"
"ai namoral eu vou real me matar velho n da n https://t.co/hao6DY6SzK","TRUE","FALSE","FALSE","2019-10-12","miqozinho","TRUE","3809","2"
"Não entendi, vou me matar https://t.co/KHNL4B3PpK","TRUE","FALSE","FALSE","2019-10-12","eissota","TRUE","3810","2"
"Eu não aguento mais","TRUE","FALSE","FALSE","2019-10-12","kamiladduarte","TRUE","3813","2"
"não aguento mais ter essas crises, sinceramente....","TRUE","FALSE","FALSE","2019-10-12","Licegomesrs","TRUE","3814","2"
"amém, pq eu não aguento mais isso https://t.co/KmY3VoJAFW","TRUE","FALSE","FALSE","2019-10-12","MinneYoong","TRUE","3817","2"
"Meu Deus hoje é o dia que eu queria morrer, que inferno mano","TRUE","FALSE","FALSE","2019-10-12","_juliabinotti","TRUE","4150","2"
"acho que to me isolando de novo n sei","TRUE","FALSE","FALSE","2019-10-14","jin__ggukie","TRUE","5084","2"
"Tô cada vez mais me isolando, preocupante","TRUE","FALSE","FALSE","2019-10-14","xhhtpas","TRUE","5085","2"
"faz semanas que eu so penso em morrer. Eu realmente nai aguento mais absolutamente NADA na minha vid 
ate a unica coisa que me fazia ficar viva eu to desistindo, eu nao sei oq fazer","TRUE","FALSE","FALSE","2019-10-02","konysxbi","TRUE","3240","2"
"qd eu tô nessa aula eu só penso em morrer","TRUE","FALSE","FALSE","2019-10-02","relentlessghost","TRUE","3241","2"
"cansada dos meus amgs estarem sempre em role e n darem atenção pra mim vou me matar","TRUE","FALSE","FALSE","2019-10-14","lgbit0","TRUE","4784","2"
"vou me matar 😍","TRUE","FALSE","FALSE","2019-10-14","vantsgohg","TRUE","4785","2"
"eu n quero mais viver asskm.","TRUE","FALSE","FALSE","2019-10-14","pcyspace","TRUE","4932","2"
"N quero mais viver essa merda","TRUE","FALSE","FALSE","2019-10-14","BrunoThopp","TRUE","4933","2"
"sempre que acho qye to bem, ela vem mais forte aind 
eu nao aguento mais, to desesperada, n quero mais viver","TRUE","FALSE","FALSE","2019-10-13","loonablog","TRUE","4934","2"
"N quero viver o dia de hj","TRUE","FALSE","FALSE","2019-10-13","pistoleiraboa","TRUE","4945","2"
"eu quero me matar puta que pariu https://t.co/JotVtsSmiw","TRUE","FALSE","FALSE","2019-10-12","buzcutseson","TRUE","3789","2"
"Infelizmente sem auto estima suficiente pra fazer nada diferente","FALSE","FALSE","TRUE","2019-10-13","TheFakeElvira_","TRUE","4584","3"
"não tenho mais disposição pra ficar acordada até essas hrs não pqp","FALSE","FALSE","TRUE","2019-10-12","beacpain","TRUE","4077","3"
"A verdade é que eu sou um peso na vida de todo mundo, não faz diferença pra ninguém se eu tô viva ou não.","FALSE","FALSE","TRUE","2019-10-12","stef4nee","TRUE","4110","3"
"toda fucking vez q eu passo pelo ônibus de turismo q chama amado eu desejo estar com algum amigo meu p fazer piadinha sem graça","FALSE","FALSE","TRUE","2019-09-26","vivibomfim_","TRUE","3117","3"
"bom dia minha cara está acabada hoje mas tem todo um cansaço físico e emocional por trás favor não julgar","FALSE","FALSE","TRUE","2019-09-26","BrunaLiscano","TRUE","3121","3"
"exaustão emocional é muito pior que cansaço físico","FALSE","FALSE","TRUE","2019-09-26","sonda_gabriela","TRUE","3122","3"
"Exaustão emocional e cansaço físico fodendo comigo","FALSE","FALSE","TRUE","2019-09-26","micarocha___","TRUE","3123","3"
"To desanimado dms com uns bagulho Slk","FALSE","FALSE","TRUE","2019-10-13","_BolhaOficial","TRUE","4666","3"
"@__siqueira Molee nada  lá na casa do carai...desanimado dms","FALSE","FALSE","TRUE","2019-10-12","mao_gustavo","TRUE","4671","3"
"Animado para o UFC SP, @JacareMMA diz que cogitou se aposentar por conta de depressão: ‘Ia dormir 4h da manhã’ https://t.co/NeaDQCp0on https://t.co/TVntzrdvYC","FALSE","FALSE","TRUE","2019-09-18","TATAMEMAGAZINE","TRUE","2503","3"
"@artistayujin @yellowpkj ah mano eu tô mto triste :(","FALSE","FALSE","TRUE","2019-10-13","pjmjkloves","TRUE","4331","3"
"@yoontxz @ParkmochiOt7 eu tô mto triste","FALSE","FALSE","TRUE","2019-10-13","Born_To_Save_","TRUE","4333","3"
"@parkchmnie CARA NAO EU TO MTO TRISTE","FALSE","FALSE","TRUE","2019-10-13","mizkrokosmos","TRUE","4334","3"
"Vontade de morrer , SUMIR","TRUE","FALSE","FALSE","2019-10-15","rafaellaztava","TRUE","5406","2"
"to mto triste hj, cansada d n ser nd p ng","FALSE","FALSE","TRUE","2019-10-13","iamisabellap","TRUE","4338","3"
"@joseschneider74 Sou Católico,estou mto triste e decepcionado com caminho e ideologias que Igreja Católica está seguindo... Triste FIM...","FALSE","FALSE","TRUE","2019-10-13","JosAlexandreDu2","TRUE","4341","3"
"Eu tava super animada com a aula de inspeção pq me sinto menos inútil imaginando que um dia vou passar num concurso. Fiquei gripada, perdi uma semana de aula, perdi o ritmo, tô em crise depressiva e pensando que 100% das pessoas do mundo são mais bem sucedidas que eu.","FALSE","FALSE","TRUE","2019-09-18","dricacmr","TRUE","2538","3"
"na maior parte do tempo eu só queria ser alguém sem defeitos e sem uma personalidade lixo porque na maior parte do tempo me sinto inútil, ridícula e desprezível","FALSE","FALSE","TRUE","2019-09-18","blackwidrw","TRUE","2540","3"
"Sem interesse nenhum, melhor o aluno meter a mão na fuça dele https://t.co/3zUOw1pbqz","FALSE","FALSE","TRUE","2019-10-02","marminino16","TRUE","3468","3"
"@hos3okcafe O MEU CORAÇÃO BATENDO FORTE EU CONSEGUI VER ELE CAINDO NA NEVE DEPOIS SAINDO CORRENDO ESTOU MTO TRISTE mas vou na fé caminhando meio abalada ?","FALSE","FALSE","TRUE","2019-10-12","baselinre","TRUE","4343","3"
"Se eu continuar do jeito q tô, meu plano pra ir morar sozinha antes dos 22 anos nn vai se realizar. Estou mto triste cmg mesma.","FALSE","FALSE","TRUE","2019-10-12","zysivex","TRUE","4345","3"
"falam tão bonito sobre depressão, mas ajudar o próximo que é bom nada","FALSE","FALSE","TRUE","2019-09-18","_gaarin","TRUE","2505","3"
"Eu odeio sentir preguiça, me sinto tão inútil","FALSE","FALSE","TRUE","2019-09-18","Bianca17311554","TRUE","2539","3"
"Pelo jeito nao da mais😂😂😂to mt triste vou me matar😂😂😂q vontade de pula do predio mds😂😂😂","FALSE","FALSE","TRUE","2019-09-24","deadLoss_","TRUE","3100","3"
"hj por duas vezes quase entrei no banheiro masculino a falta de atenção meu pai amado","FALSE","FALSE","TRUE","2019-10-12","prwsperity","TRUE","4168","3"
"caralho eu sou muito um lixo, só faço cagada atrás de cagada","FALSE","FALSE","TRUE","2019-10-02","_gabrielihm","TRUE","3523","3"
"as vezes eu fico bem quando penso em coisas/pessoas q eu gost quando eu saio e ta mas ai eu chego em casa e me sinto mais sozinha q nunc eu n consigo parar de pensar q eu sou um pes eu n tenho liberdade p porra nenhum namoral ja deu p mim","FALSE","FALSE","TRUE","2019-10-02","kemiperversa","TRUE","3499","3"
"eu to com tanto sono acumulado e tao cansado tanto fisica quanto psicologicamente e eu tenho certeza que isso é muito por causa do colegio e da pressao que meus pais fazem por causa dele","FALSE","FALSE","TRUE","2019-10-02","boyfromthwmoon","TRUE","3557","3"
"SO QUERO TOMAR UM REMÉDIO E DORMIR SEM SE PREOCUPAR COM NADA, E NAO ACORDAR CHORANDO!!!","FALSE","FALSE","TRUE","2019-10-02","pereirahugoo","TRUE","3562","3"
"Fora as tantas coisas horríveis que tive que le Me fez desperdiçar 4 meses da minha vida Um puta esforço e coragem pra assumir isso tudo Mas daí um belo dia ela acorda e descobre que eu realmente tenho depressão e estou numa fase de recaída. E aí faz o que? vai embora","FALSE","FALSE","TRUE","2019-09-26","larakimberlly","TRUE","3125","3"
"Que merda, essas coisas me deixam muito triste, mas nem vou falar nada pra não ser chata","FALSE","FALSE","TRUE","2019-09-19","eduardamaria_24","TRUE","2974","3"
"Não tenho prazer de fazer mais nada","FALSE","FALSE","TRUE","2019-10-02","nilzatyemunizz","TRUE","3429","3"
"@arizinhasouza @brendonhilario Eu estou muito triste! Desanimado! @marizocaaaa e @sonciare5988 ficam fazendo bullying pq gosto dele.","FALSE","FALSE","TRUE","2019-09-26","ASantanaPires","TRUE","3187","3"
"fodase eu novamente estou muito desanimado","FALSE","FALSE","TRUE","2019-09-25","onIyaochi","TRUE","3189","3"
"Hj estou muito desanimado...","FALSE","FALSE","TRUE","2019-09-25","_JuanVictor42","TRUE","3191","3"
"eu to muito desanimado essa semana, varias coisas estão me magoando e eu mesmo estou me magoando, to me sentindo tóxico comigo mesmo","FALSE","FALSE","TRUE","2019-09-25","robertt_alexx","TRUE","3185","3"
"to em depressão alguém pra brigar de faca","FALSE","FALSE","TRUE","2019-09-18","whistleyahz_","TRUE","2506","3"
"Sem ânimo, e condições psicológicas pra ver o jogo","FALSE","FALSE","TRUE","2019-10-02","liceecunha","TRUE","3665","3"
"Sem animo pra tudo, pouco a pouco as coisas perdem o sentido","FALSE","FALSE","TRUE","2019-10-02","Wesleyzin77","TRUE","3667","3"
"sem autoestima nenhuma p pisar fora de casa hj, foda q eu prometi p minha amg q ia p casa dela","FALSE","FALSE","TRUE","2019-10-12","camzduaa","TRUE","4213","3"
"sem auto estima, sem alegria e sem coragem","FALSE","FALSE","TRUE","2019-10-12","szzjt","TRUE","4217","3"
"Sem autoestima p sair hj","FALSE","FALSE","TRUE","2019-10-12","Theusminha","TRUE","4210","3"
"Emocionalmente exausto","FALSE","FALSE","TRUE","2019-09-26","llama_amber_luv","TRUE","3130","3"
"minha memória ridícula, devastada pela depressão e pelos antidepressivos, me fez esquecer isso aqui. então vou fazer agora tudo que não fiz de uma vez!!!!! 
tw // soft hours for taehyung OPEN https://t.co/FQQm4CEGEe","FALSE","FALSE","TRUE","2019-09-26","sweetaely","TRUE","3139","3"
"Muito triste quando a gente quer desver as coisas e não dá","FALSE","FALSE","TRUE","2019-09-26","EmanuellyD_","TRUE","3114","3"
"Eu sou um inútil, não sei fazer nada","FALSE","FALSE","TRUE","2019-10-02","guilhermecentin","TRUE","3477","3"
"sou um inútil","FALSE","FALSE","TRUE","2019-10-02","floridazkilos","TRUE","3482","3"
"eu tô pulando uns octobits por falta de ânimo, mas vou tentar voltar a postar nos dias certinhos","FALSE","FALSE","TRUE","2019-10-11","gusttalert","TRUE","4028","3"
"Tinha uma resenha com uns amigos e não fui, por falta de ânimo, agr deu vontade de ir só pelo status deles aff","FALSE","FALSE","TRUE","2019-10-12","Amanda06387807","TRUE","4030","3"
"@_bluuz_ eu imagino como deve ser ruim amig me sinto super um peso pra eles sabe? penso tipo ""puts eles trabalham td dia pra eu ficar gastando o dinheiro deles??? eu sou um lixo""","FALSE","FALSE","TRUE","2019-10-02","laremonio","TRUE","3497","3"
"sentir um fardo, tudo isso que falo não é pra chamar atenção, tentar ser alguém que não sou, eu realmente sinto demais as coisas sinto um fardo, uma tristeza tão grande que não cabe em mim","FALSE","FALSE","TRUE","2019-10-02","Samuray_bebado","TRUE","3503","3"
"hj eu to triste e 100% sem autoestima","FALSE","FALSE","TRUE","2019-10-12","Bruxalia_","TRUE","4208","3"
"sem autoestima o suficiente pra postar um selca daykkk","FALSE","FALSE","TRUE","2019-10-12","HYUNGW0NGF","TRUE","4209","3"
"eu sempre achava uma justificativa nos outros, mas o problema sou eu, eu que ando sem ânimo de me envolver emocionalmente, sem ânimo de conhecer e eu nem acho que tudo vai se repetir, muito pelo contrário, é só falta de ânimo msm...","FALSE","FALSE","TRUE","2019-10-11","brunoavelinoo","TRUE","4032","3"
"O falta de ânimo do caralho","FALSE","FALSE","TRUE","2019-10-11","Ronaldinhodajob","TRUE","4033","3"
"eu to totalmente sem apetite pqp, vai fazer 3 dias","FALSE","TRUE","FALSE","2019-10-12","yoonjpy","TRUE","3915","1"
"Vo almoçar só la pras 4 hrs to sem apetite destruiu tudo de manhã kkkk","FALSE","TRUE","FALSE","2019-10-12","Pedrosantosmzz","TRUE","3917","1"
"To com fome porém sem apetite pra nada pq estou enjoada 🤮🥴","FALSE","TRUE","FALSE","2019-10-12","_mila_soares","TRUE","3918","1"
"não consigo comer , fico sem apetite nesse calorão","FALSE","TRUE","FALSE","2019-10-12","Gui_Zillmer","TRUE","3919","1"
"fico sem apetite quando tá quente desse jeito","FALSE","TRUE","FALSE","2019-10-12","BrunaKalsing","TRUE","3920","1"
"@Lucas00gomes É de familia ter tanta dificuldade de dormir na hora certa Ajkkkkkkk","FALSE","TRUE","FALSE","2019-10-12","StefanieRau1","TRUE","3923","1"
"A dificuldade de dormir voltou com tudo. Já não aguento mais me programar de acordar cedo pra fazer as coisas e não conseguir.","FALSE","TRUE","FALSE","2019-10-11","pris_ffc","TRUE","3924","1"
"Mais uma noite com dificuldade de dormir, pq estou pensando no meu sonho","FALSE","TRUE","FALSE","2019-10-12","em1j0ta","TRUE","3925","1"
"Essa dificuldade de dormir a noite está me matando","FALSE","TRUE","FALSE","2019-10-11","burguesafadax","TRUE","3926","1"
"😺✏ — ): eu to triste demais, eu agradeço por isso e eu sei que agradeço demais mas se eu descobrisse quem é né, eu pod… https://t.co/xfdtHQQGXh","FALSE","FALSE","TRUE","2019-09-19","jikookexit","TRUE","2909","3"
"Trabalhar desanimado é foda, só penso na minha cama","FALSE","FALSE","TRUE","2019-09-19","vinimacch","TRUE","2919","3"
"Tô tri desanimado, tenho vontade de nada 😔","FALSE","FALSE","TRUE","2019-09-19","Qvs_Kauanzinho","TRUE","2922","3"
"tão sem vontade de trabalhar que to até dando trela pra nana franca","FALSE","FALSE","TRUE","2019-09-19","ghbncz","TRUE","2926","3"
"tô me sentindo tão péssima, com a auto estima no chão e sei lá, sozinha pra krl","FALSE","FALSE","TRUE","2019-10-13","alanis_bruna","TRUE","4601","3"
"auto estima no chão","FALSE","FALSE","TRUE","2019-10-13","tcketoride","TRUE","4603","3"
"Hoje acordei com minha auto estima no chão","FALSE","FALSE","TRUE","2019-10-13","annapaula16___","TRUE","4604","3"
"vida emocional e amorosa fudida 
auto-estima no chão 
chorando ao som de bac 
sabadou","FALSE","FALSE","TRUE","2019-10-12","kamii_correaa","TRUE","4605","3"
"parece que nada tem graça mais","FALSE","FALSE","TRUE","2019-10-12","murilolss_","TRUE","4084","3"
"sem ânimo nenhum pra ir no cross","FALSE","FALSE","TRUE","2019-10-02","wtfneri","TRUE","3670","3"
"sou um fardo para as pessoas que eu queria que encontrassem alívio em mim","FALSE","FALSE","TRUE","2019-10-12","sxmmxrtin","TRUE","4133","3"
"Eu sou mto engraçado, quando to feliz eu gravo vídeo na prr toda, atento em todos os grupos, só escuto música no máximo kkk escaralho td aí fico um fds desanimado, na bad, prr, nem o rádio eu ligo","FALSE","FALSE","TRUE","2019-09-29","ribe_dias98","TRUE","3684","3"
"sim, eu estou infeliz, como foi que descobriu/?","FALSE","FALSE","TRUE","2019-10-14","PaulinTrist","TRUE","4855","3"
"eu literalmente estou sem ânimo pra nada, sei que é uma fase mas está virando uma rotina me sentir assim","FALSE","FALSE","TRUE","2019-10-12","FranciellyViit1","TRUE","3835","3"
"sem disposição pra nada","FALSE","FALSE","TRUE","2019-10-12","Let_isia","TRUE","3839","3"
"Tô tão desanimado que tô tomando refrigerante dps de mto tempo","FALSE","FALSE","TRUE","2019-09-28","jvgoncalvess","TRUE","3685","3"
"to com NOJO de algumas pessoas do Charruas por fazerem bullying com qm tem ansiedade, auto-estima baixa e depressão as pessoas zelam tanto por amor ao próximo mas criticam e dão risada dos outros, isso é o nível hard de estupidez, galera bullying pd levar uma pessoa a morte!","FALSE","FALSE","TRUE","2019-10-09","trilha_06","TRUE","3698","3"
"to mto estressada, meudeus","FALSE","FALSE","TRUE","2019-10-14","milena__brito","TRUE","5075","3"
"eu to mto estressada meu deus do ceu","FALSE","FALSE","TRUE","2019-10-14","DiskThalyvers","TRUE","5076","3"
"tô é mto estressada","FALSE","FALSE","TRUE","2019-10-14","aninharib_","TRUE","5077","3"
"eu fico mto estressada quando alguém me faz esperar","FALSE","FALSE","TRUE","2019-10-14","gabs_p","TRUE","5080","3"
"logo eu sem vontade de tomar banho???? putz com isso percebo que tô cada vez pior","FALSE","FALSE","TRUE","2019-10-12","btspowerz","TRUE","3750","3"
"eu sou um lixo","FALSE","FALSE","TRUE","2019-10-12","lxizxx","TRUE","3753","3"
"pq eu sou assim vei, nossa, me sentindo um lixo","FALSE","FALSE","TRUE","2019-10-12","dudasantoss27","TRUE","3756","3"
"nossa eu sei q sou um lixo e super fácil de ser trocado, mas não precisa ficar me lembrando o tempo todo","FALSE","FALSE","TRUE","2019-10-12","uegabriel_","TRUE","3758","3"
"não tô feliz mas tb não estou infeliz, estou apenas existindo","FALSE","FALSE","TRUE","2019-10-12","LeticiaRaposo16","TRUE","4859","3"
"A minha mãe não tá em casa e eu estou infeliz com isso","FALSE","FALSE","TRUE","2019-10-14","bosellibia","TRUE","4860","3"
"Eu não sou especial Eu não sou uma boa amig Eu não sou uma boa pessoa Eu não tenho talento nenhum Eu não sou bonita Eu não sou genti Eu não sirvo pra nada 
Eu sou um lix Eu sou uma péssima filha Eu sou horrível Eu sou troux Eu sou descartável","FALSE","FALSE","TRUE","2019-10-12","softjehyun","TRUE","3759","3"
"ai to me sentindo tão estranho, sem vontade pra nada","FALSE","FALSE","TRUE","2019-10-12","fcksampa","TRUE","3846","3"
"@mustyoongi eu nao aguento mais, me sinto inutil pra caramba","FALSE","FALSE","TRUE","2019-09-18","lettersgot7","TRUE","2534","3"
"mds eu sou um lixo","FALSE","FALSE","TRUE","2019-10-12","wjszn","TRUE","3760","3"
"E o pior é que eu não tive psi essa semana pq eu sou um lixo e esqueci e agora ela tá de férias ou seja kkkkkkk eu vou morrer","FALSE","FALSE","TRUE","2019-10-12","purplestxr","TRUE","3761","3"
"Fiz meu cérbreo de meu melhor amigo e do meu coração um bom auxiliar , para q utlzr pessoas pr isso , c no final vc termina sozinho , desgastado mentalmente e triste , pessoas são muito complicadas d se entender , por isso prefiro perder o meu tempo tentando apenas me entender .","FALSE","FALSE","TRUE","2019-09-18","Mk_crf2805","TRUE","2816","3"
"Eu sou uma inútil, bjs!","FALSE","FALSE","TRUE","2019-10-12","prazer_derrota","TRUE","3771","3"
"Estou infeliz...","FALSE","FALSE","TRUE","2019-10-12","CanhotoWP","TRUE","4861","3"
"Sinto me uma inútil","FALSE","FALSE","TRUE","2019-09-18","Carlotalvao","TRUE","2537","3"
"só faço cagada kkkkk","FALSE","FALSE","TRUE","2019-10-02","luismonfradini1","TRUE","3519","3"
"parece q eu só atrapalho as pessoas","FALSE","FALSE","TRUE","2019-10-12","Andress49645900","TRUE","4181","3"
"ss so atrapalho sua vida","FALSE","FALSE","TRUE","2019-10-12","heyoongosolo","TRUE","4182","3"
"Aff, Só Atrapalho.","FALSE","FALSE","TRUE","2019-10-11","AnaMoreschi16","TRUE","4183","3"
"as vezes parece que eu só atrapalho a vida dos outros","FALSE","FALSE","TRUE","2019-10-12","lalalalaurad","TRUE","4184","3"
"Eu só atrapalho a vida de todo mundo","FALSE","FALSE","TRUE","2019-10-12","Mariliamanccc","TRUE","4185","3"
"eu sempre tento ajudar e só atrapalho 😔","FALSE","FALSE","TRUE","2019-10-12","patiencies","TRUE","4186","3"
"@preterdolosa @Helianthhus Em português eu n ajudo em nada eu só atrapalho mas em informática eu boto todas pra mamar 👍🏻😎","FALSE","FALSE","TRUE","2019-10-12","Semp1t3rnal","TRUE","4187","3"
"Eu só atrapalho a vida das pessoas , pqp","FALSE","FALSE","TRUE","2019-10-12","Mel82352333","TRUE","4188","3"
"@olivssol ai triste demais","FALSE","FALSE","TRUE","2019-10-13","alicwmello","TRUE","4642","3"
"@bmgseo @_OtakusBrasil cara pra ser honesto faz tantos anos q eu nem sei se posso te falar com certeza o q me incomodou, mas acho q um dos problemas era o desenvolvimento... eu já tava desanimado e quando chegou no ep 9 e foi de praia eu drope  mas eu lembro q tinha coisas q me interessava no anime","FALSE","FALSE","TRUE","2019-09-19","GuiLixinho","TRUE","3008","3"
"dai mandei msg surtada pro meu psicólogo pedindo horário amanhã aí ele disse que não tem mas se for uma emergência ele dá um jeito porém O Que Eh Uma Emergência?¿?¿ pq eu não vou me matar mas sinto que vou morrer então preciso de mais informações sobre os critérios dessa pergunta","FALSE","FALSE","TRUE","2019-09-26","juklahh","TRUE","3022","3"
"Só faço merda cara, mesmo querendo ajuda só atrapalho.","FALSE","FALSE","TRUE","2019-10-02","laurando24004","TRUE","3542","3"
"Hoje foi um dia super exausto!😩 estou completamente cansada","FALSE","FALSE","TRUE","2019-10-02","NicoleB57347547","TRUE","3543","3"
"Tô muito triste com isso , de verdade mesmo , não esperava isso","FALSE","FALSE","TRUE","2019-10-02","Izaa_caroline","TRUE","3448","3"
"@andreolla77 Ai fica aparecendo isso, eu quero morrer https://t.co/LqUt10RVoe","FALSE","FALSE","TRUE","2019-10-02","juliamonisss","TRUE","3595","3"
"Não estou bem psicologicamente 😪","FALSE","FALSE","TRUE","2019-10-11","IndiraGhndi","TRUE","5117","3"
"@GioOArbusto Mto desanimado amigo","FALSE","FALSE","TRUE","2019-10-09","renattoAndre140","TRUE","4278","3"
"Pré “dia de alguma coisa importante pra minha vida >crises de ansiedad >estresse pelo event >estresse por causa de pessoa >não conseguir dormir por causa de gente merda+ event >cefaleia crônica GRITAND >todo dia pelo menos um remédio pra dor de cabeça >pressão baixando","FALSE","FALSE","TRUE","2019-10-02","blueepeanut","TRUE","3564","3"
"enfim boa noite nao aguento mais sentir que sou um peso na vida dos outros e que só me aturam por obrigação! 🥳","FALSE","FALSE","TRUE","2019-10-02","allwonho","TRUE","3507","3"
"eu não deveria ter nascido, só causo desgosto e problemas","FALSE","FALSE","TRUE","2019-09-30","Camilkzinha","TRUE","3644","3"
"eu to extremamente triste de verdade eu só causo problemas pra minha mãe não aguento mais","FALSE","FALSE","TRUE","2019-09-24","namjoonbrat","TRUE","3645","3"
"por que eu só causo problemas e dor de cabeça para os outros?","FALSE","FALSE","TRUE","2019-09-30","winbely_xoxo","TRUE","3648","3"
"sem ânimo pra nada vou só ficar na minha cama esperando a morte","FALSE","FALSE","TRUE","2019-10-02","jeonrgin","TRUE","3674","3"
"Sinto que empaco a vida de geral a minha volta e que sou um peso morto","FALSE","FALSE","TRUE","2019-10-02","hnntl","TRUE","3652","3"
"fui na porta da escola e voltei pra casa, sem ânimo pra TUDO","FALSE","FALSE","TRUE","2019-10-02","CastilhoKhadija","TRUE","3663","3"
"Pessoal Fazendo churrasco e eu em casa sem animo nenhum !!","FALSE","FALSE","TRUE","2019-10-02","Gilmara91060606","TRUE","3669","3"
"BATEEEEU (a depressão)","FALSE","FALSE","TRUE","2019-10-03","lowinhighschool","TRUE","3690","3"
"Eu acordei tão animada p ir beber h 
qnd chega a hora de ir me arrumar eu desanimo total. torcendo pra que mainha n deixe eu ir 🙏🙏 quero ficar em casa, mas tenho que da uma desculpa plausível pros meu amigo","FALSE","FALSE","TRUE","2019-10-12","andrielytb","TRUE","3861","3"
"Sem vontade de produzir vídeos para o youtube o único material animado e pronto que tenho ate agora é The Lazy Exorcist,depois dele não terei mais nada,com meu desanimo ai a coisa piora.","FALSE","FALSE","TRUE","2019-09-29","JUNINTHKPLAY","TRUE","3292","3"
"Sou um lixo pprt, so faço merda 🤦🏻
♂️😞","FALSE","FALSE","TRUE","2019-10-14","Sil_ferreiraaa","TRUE","4839","3"
"sou um lixo mesmo","FALSE","FALSE","TRUE","2019-10-14","Descontrolada02","TRUE","4840","3"
"eu sou um lixo vei como q pode","FALSE","FALSE","TRUE","2019-10-14","FXXKTAE","TRUE","4841","3"
"Eu sempre tô estragando tudo, me afundando, eu sou um lixo mesmo","FALSE","FALSE","TRUE","2019-10-14","cerridwen05","TRUE","4842","3"
"eu sou um monte de bost meu corpo é horríve eu sou um lixo insuficient 
é isto","FALSE","FALSE","TRUE","2019-10-14","ifchxr","TRUE","4843","3"
"meu eu sou um lixo","FALSE","FALSE","TRUE","2019-10-14","dwchanges","TRUE","4844","3"
"eu sou um lixo inútil","FALSE","FALSE","TRUE","2019-10-14","kccmren","TRUE","4845","3"
"Estou infeliz com o meu corpo e não faço nada para mudar","FALSE","FALSE","TRUE","2019-10-13","natcamposv","TRUE","4847","3"
"Estou muito desanimado hoje","FALSE","FALSE","TRUE","2019-09-25","Marcelum1","TRUE","3182","3"
"estou MUITO desanimado com a faculdade esse semestre será que vem aí uma matrícula trancada??????????","FALSE","FALSE","TRUE","2019-09-26","kichobin","TRUE","3184","3"
"Sem meme. Hoje em casa eu chorei DO NADA quatro vezes. Me forcei a descer pra academia (pra não ser mais uma coisa pra me flagelar sobre) e chorei duas vezes lá, das pessoas me perguntarem se estava bem. 
Eu só quero ficar quietinha e bem ;;","FALSE","FALSE","TRUE","2019-10-02","sattymari_","TRUE","3404","3"
"eu estou REALMENTE tao mal e desanimada ultimamente que estou sem vontade nenhuma de fazer coisas que gosto e queria poder so ficar deitada o dia todo","FALSE","FALSE","TRUE","2019-09-20","Moraphire","TRUE","3178","3"
"e eu estou infeliz com o meu https://t.co/cCb2OzGk2F","FALSE","FALSE","TRUE","2019-10-13","alolo_ff","TRUE","4848","3"
"MINHA NOSSA PUTA QUE PARIU COMO ESTOU INFELIZ 🙃🙃🙃👍🏾👍🏾👍🏾👍🏾","FALSE","FALSE","TRUE","2019-10-14","Oliver_domii","TRUE","4852","3"
"Ando sem apetite nenhum","FALSE","TRUE","FALSE","2019-10-13","joanaribeiro02","TRUE","4431","1"
"Ando muito cansada de muita coisa, e não é de hoje minha vontade é de gritar o quanto eu quero paz, e o quanto eu tô infeliz!!!!! 🤐","FALSE","FALSE","TRUE","2019-10-14","__cathariina","TRUE","4863","3"
"notei que tô infeliz","FALSE","FALSE","TRUE","2019-10-13","umdocarmo","TRUE","4864","3"
"eu tô infeliz demais","FALSE","FALSE","TRUE","2019-10-13","ellymsant","TRUE","4865","3"
"Eu sempre fui uma pessoa super alegra, a que fazia piadinha idiotas pra ninguém ficar triste perto de mim, mas ultimamente eu não estou mais conseguindo isso e me culpo muito por isso, o problema é que estou em conflito interno há anos mas não tô conseguindo mais esconder","FALSE","FALSE","TRUE","2019-10-02","Egipciaotaria","TRUE","3463","3"
"eu não entendo como eu não consigo sair disso, é como se eu estivesse presa a ele, eu sinto que to infeliz mas sinto que vou ficar mais infeliz sem ele","FALSE","FALSE","TRUE","2019-10-14","lttliarzwolfx","TRUE","4872","3"
"queria participar do inktober mas EU SOU UMA INÚTIL SEM TALENTO 🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️🤦
♀️","FALSE","FALSE","TRUE","2019-10-02","ju_scofield_","TRUE","3485","3"
"eu sou a pessoa mais inutil do mundo","FALSE","FALSE","TRUE","2019-10-02","nobodykinous","TRUE","3487","3"
"Eu sou uma inutil...mds, eu n consigo fazer nada sem chorar","FALSE","FALSE","TRUE","2019-10-02","Salada_deBatata","TRUE","3488","3"
"as vezes penso que não importa a situação que eu esteja irei ser sempre infeliz https://t.co/VXo2EDhqMu","FALSE","FALSE","TRUE","2019-10-10","getwayjp","TRUE","4883","3"
"Sempre infeliz por não conseguir prestigiar todos meus amigos","FALSE","FALSE","TRUE","2019-10-05","artiesouza","TRUE","4884","3"
"@derryslover VelHoooo????? N precisava dessa n tô triste :(","FALSE","FALSE","TRUE","2019-10-14","RosaMabi","TRUE","4885","3"
"1,6 kg tá me separando da casa dos 50 !!! e mesmo assim eu não paro de comer pqp não sei mais oq fazer essa semana tá foda não consigo me concentrar em nada to cheia de prova e trabalho da facul p fazer e eu não consigo","FALSE","FALSE","TRUE","2019-09-19","anaenough","TRUE","2744","3"
